Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Policy/GAIL Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Losses/GAIL Loss,Policy/GAIL Policy Estimate,Policy/GAIL Expert Estimate,Losses/Pretraining Loss,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/GAIL Reward,Is Training
180000,0.5550717,-0.019623337,21.889051,97.714455,0.09665127,0.0002973693,0.1991231,0.009912397,0.44697195,0.1416477,0.8536394,0.0,1665.0,-0.4280998908548749,-0.4280998908548749,709.798861188681,1.0
190000,1.255213,0.017661428,23.259195,12.899459,0.09732915,0.00029721938,0.19907312,0.009907405,0.5518234,0.18549992,0.8202017,0.0,1666.0,0.0003501734851549069,0.0003501734851549069,481.3617001979922,1.0
200000,1.2052897,-0.012349417,22.272385,18.479862,0.10462508,0.00029706932,0.19902311,0.009902409,0.42408723,0.13865511,0.860297,0.0,1666.0,0.0005401676753535867,0.0005401676753535867,419.54744804115035,1.0
210000,1.0270935,-0.04844028,22.8888,56.285877,0.09953075,0.0002969193,0.1989731,0.009897414,0.5935959,0.1934654,0.8055144,0.0,1665.0,0.0007715821765097124,0.0007715821765097124,553.5848915220371,1.0
220000,1.0029925,-0.019070202,25.65968,16.691177,0.108097,0.0002967694,0.19892313,0.009892419,0.49973735,0.16313276,0.8329048,0.0,1666.0,0.0004834693390876055,0.0004834693390876055,676.8119492350767,1.0
230000,0.68508357,0.018065378,30.011295,61.006027,0.10410485,0.00029661934,0.19887312,0.009887423,0.48043278,0.1498912,0.8348147,0.0,1666.0,0.0004201000789180398,0.0004201000789180398,662.9483850868419,1.0
240000,0.34196967,-0.04614477,32.390224,24.34664,0.100460075,0.0002964693,0.1988231,0.009882427,0.32853383,0.09695212,0.88428897,0.0,1665.0,-0.14222848516822392,-0.14222848516822392,552.6758770785776,1.0
250000,0.2510543,-0.11289223,34.766014,61.519054,0.095418535,0.00029631937,0.19877313,0.009877434,0.3397344,0.096135676,0.885118,0.0,1666.0,-0.49978326517157257,-0.49978326517157257,677.7105451460811,1.0
260000,0.8464377,-0.076042816,31.274115,31.173386,0.1090861,0.00029616937,0.19872311,0.009872437,0.41291168,0.13847618,0.86229366,0.0,1666.0,-0.39959990622010083,-0.39959990622010083,452.84572890680283,1.0
270000,0.9743663,0.004501829,28.874006,17.97732,0.104376726,0.00029601934,0.19867311,0.009867442,0.44273785,0.14833297,0.8556356,0.0,1665.0,-0.1421855613090364,-0.1421855613090364,543.4052529175367,1.0
280000,0.8057808,0.01763751,30.10516,26.969898,0.103600286,0.00029586934,0.1986231,0.00986245,0.42547274,0.13388151,0.8550649,0.0,1666.0,0.1671335572221627,0.1671335572221627,589.6127531643336,1.0
290000,0.78559005,0.030597454,33.958233,53.17171,0.11253985,0.00029571934,0.19857311,0.009857453,0.4759476,0.15224819,0.8384364,0.0,1666.0,0.0005801862338557839,0.0005801862338557839,617.9168762089103,1.0
300000,1.2176808,0.016986609,34.38583,29.730043,0.098593764,0.00029556933,0.19852309,0.009852457,0.5150931,0.17187943,0.82849413,0.0,1665.0,0.286457344739964,0.286457344739964,544.1958913920181,1.0
310000,1.1631113,-0.02214873,30.469706,12.021026,0.104491234,0.00029541936,0.19847311,0.009847465,0.49224427,0.16492338,0.8325587,0.0,1666.0,-0.16631653415970504,-0.16631653415970504,426.54744001850486,1.0
320000,1.2039835,0.0360919,30.060787,32.175,0.104600355,0.0002952693,0.19842312,0.009842469,0.49015954,0.16103198,0.8371585,0.0,1666.0,0.20048018305096776,0.20048018305096776,658.4029101083986,1.0
330000,1.2959138,0.003046814,30.58072,10.438717,0.10171003,0.00029511933,0.1983731,0.009837474,0.50780314,0.16796948,0.829257,0.0,1665.0,0.2866145053579073,0.2866145053579073,440.38248789436847,1.0
340000,1.3021718,0.030632664,30.573286,22.738348,0.09968562,0.00029496942,0.19832312,0.009832479,0.57181114,0.18699972,0.8077048,0.0,1666.0,0.5004835426031301,0.5004835426031301,524.888743714119,1.0
350000,1.3170182,-0.03706202,31.423222,40.655254,0.101141326,0.00029481933,0.1982731,0.009827483,0.53982735,0.17316289,0.8200547,0.0,1666.0,0.6008002748945728,0.6008002748945728,604.3221462158486,1.0
360000,1.2922382,0.044952147,29.989275,27.378052,0.10813208,0.0002946693,0.1982231,0.009822488,0.5148037,0.16532998,0.8285629,0.0,1665.0,0.8581716567776831,0.8581716567776831,648.5776827343008,1.0
370000,1.2134049,0.11842756,31.425014,19.385275,0.10384107,0.00029451936,0.19817312,0.009817494,0.48728642,0.16256002,0.83978754,0.0,1666.0,0.8339335035998374,0.8339335035998374,622.2478380451599,1.0
380000,1.1501307,0.1875807,33.934494,25.564861,0.11343537,0.0002943701,0.19812338,0.009812525,0.45352313,0.1460934,0.84490645,0.0,1522.5,1.5033859127101354,1.5033859127101354,486.9477200478224,1.0
390000,1.2137032,0.09709129,32.416965,20.990915,0.1042344,0.00029422072,0.19807357,0.0098075485,0.4692723,0.15362146,0.84490514,0.0,1665.0,1.1678502154924597,1.1678502154924597,538.6020847348651,1.0
400000,1.1807445,0.121915,32.53052,23.880827,0.0992432,0.00029407072,0.19802359,0.009802556,0.42628008,0.14060381,0.8595845,0.0,1666.0,1.0007502372609451,1.0007502372609451,523.1617602705956,1.0
410000,1.1860088,0.11332471,32.10308,30.939852,0.097616605,0.00029392072,0.19797356,0.009797559,0.4667379,0.15131833,0.8444283,0.0,1666.0,0.6674169067603847,0.6674169067603847,600.5554996832046,1.0
420000,1.1718884,0.22306672,33.65044,23.362904,0.106296346,0.00029377072,0.19792356,0.0097925635,0.39968887,0.12743469,0.86826,0.0,1665.0,1.834783586867464,1.834783586867464,437.23483294881106,1.0
430000,1.1403565,0.1779229,31.428373,17.541542,0.10418675,0.00029362075,0.19787359,0.009787571,0.39539647,0.13142015,0.86980253,0.0,1666.0,1.0005334564096604,1.0005334564096604,496.8777909409255,1.0
440000,1.1039102,0.1566235,32.17367,37.8054,0.10311749,0.00029347072,0.19782357,0.009782574,0.38466278,0.12191821,0.87186563,0.0,1666.0,1.5011336842241387,1.5011336842241387,433.4902859373639,1.0
450000,1.1454285,0.11636985,29.884394,11.948718,0.09832419,0.00029332092,0.19777364,0.009777587,0.47441843,0.15781556,0.844148,0.0,1627.1666666666667,1.524050242791418,1.524050242791418,508.32518529705703,1.0
460000,1.2094425,0.08872979,28.964666,7.0415792,0.10949867,0.00029317473,0.1977249,0.009772717,0.41609225,0.1366786,0.8616543,0.0,1481.6666666666667,1.7780169724137522,1.7780169724137522,348.69199421606027,1.0
470000,1.2725182,0.117201954,28.087337,27.088001,0.1049166,0.00029301833,0.19767278,0.009767511,0.47782722,0.15002649,0.8483091,0.0,1496.3333333333333,2.1027336226349385,2.1027336226349385,498.15428783744574,1.0
480000,1.2385774,0.2160833,26.52131,41.320263,0.10393134,0.00029286815,0.19762272,0.009762508,0.39168346,0.12862366,0.8749085,0.0,1564.4285714285713,1.334483623795677,1.334483623795677,391.9477350265176,1.0
490000,1.1373469,0.31861356,27.620554,21.779123,0.10752464,0.00029272106,0.19757369,0.009757611,0.4599755,0.14951584,0.8503927,0.0,1224.7142857142858,3.0359753658849513,3.0359753658849513,391.70695016905665,1.0
500000,1.2186521,0.1748339,25.29539,7.4097805,0.10321316,0.00029257484,0.19752495,0.009752741,0.35614336,0.11821861,0.88186646,0.0,1666.0,1.3342002361702423,1.3342002361702423,381.6692223975488,1.0
510000,1.1722286,0.15199721,25.367088,18.558187,0.10819565,0.00029242894,0.19747633,0.009747884,0.37347496,0.11828354,0.87657183,0.0,1633.5,1.853900308565547,1.853900308565547,486.5036788590466,1.0
520000,1.1328657,0.2562635,27.053625,12.332363,0.09569604,0.00029227446,0.19742481,0.009742739,0.39548343,0.13262793,0.87561667,0.0,1285.375,2.604475203625043,2.604475203625043,342.5838907137513,1.0
530000,1.223092,0.23509094,25.627502,14.151891,0.102290355,0.00029211945,0.19737315,0.009737577,0.36684406,0.11875023,0.88291305,0.0,1417.0,2.275537857960444,2.275537857960444,341.04367923311656,1.0
540000,1.2015222,0.43962774,25.531206,16.192533,0.09882328,0.0002919708,0.1973236,0.009732627,0.39603445,0.12859632,0.87474877,0.0,1147.75,3.187175284299883,3.187175284299883,254.24137834401336,1.0
550000,1.1990173,0.33153787,24.304583,14.671441,0.099686116,0.00029182323,0.19727439,0.009727713,0.39497554,0.13049191,0.87224436,0.0,1282.125,2.856625361018814,2.856625361018814,359.62973392009735,1.0
560000,1.2609547,0.20656599,24.166458,13.903915,0.10449465,0.00029167382,0.1972246,0.009722736,0.34762448,0.110105716,0.88592553,0.0,1441.5,2.8024169583441108,2.8024169583441108,354.9590838841007,1.0
570000,1.1759036,0.2077928,24.786333,21.7962,0.102291524,0.00029152562,0.1971752,0.009717803,0.3888768,0.1260546,0.8762025,0.0,1305.7142857142858,2.931743222255526,2.931743222255526,403.92699237666756,1.0
580000,1.1681212,0.27827975,25.04778,19.41469,0.12063297,0.0002913795,0.19712648,0.009712935,0.31379133,0.10103808,0.8974273,0.0,1487.0,1.5369431357498147,1.5369431357498147,366.392714008955,1.0
590000,1.1149038,0.20315482,25.189585,11.501597,0.104802236,0.00029122998,0.19707668,0.0097079575,0.3303812,0.11037193,0.8958736,0.0,1646.8333333333333,2.01276693927745,2.01276693927745,398.5241899569555,1.0
600000,1.2096785,0.26541093,23.889574,16.316021,0.108778596,0.0002910809,0.197027,0.0097029945,0.3165719,0.10273642,0.8983056,0.0,1545.857142857143,2.7875431733472005,2.7875431733472005,396.20047425638353,1.0
610000,1.1125946,0.34657508,24.87591,13.764782,0.10392107,0.0002909336,0.19697785,0.009698087,0.37694034,0.12565365,0.88354176,0.0,992.0,3.9772860686394518,3.9772860686394518,275.8318062692415,1.0
620000,1.0425597,0.12452432,25.431856,20.169994,0.10770639,0.00029077832,0.19692609,0.009692917,0.34302104,0.110899985,0.8901361,0.0,1464.0,1.9970251455815742,1.9970251455815742,416.8865558425314,1.0
630000,1.1586357,0.25749123,25.259693,11.41369,0.108436674,0.000290621,0.19687365,0.00968768,0.36559373,0.12102306,0.8843832,0.0,1054.1818181818182,3.3683638666731315,3.3683638666731315,280.41169048337775,1.0
640000,1.189715,0.11604873,23.009455,7.824874,0.10112268,0.00029046892,0.19682297,0.009682614,0.31070378,0.09902995,0.899192,0.0,1353.5,2.0217001778267636,2.0217001778267636,276.35599380927164,1.0
650000,1.1426269,0.14497076,21.866158,12.365815,0.10236502,0.0002903214,0.19677381,0.0096777035,0.32809258,0.1059511,0.89756924,0.0,1265.625,2.616225255507743,2.616225255507743,238.65746704032063,1.0
660000,1.1342309,0.20646206,21.663988,12.280969,0.10691875,0.000290173,0.19672433,0.00967276,0.31382215,0.101612814,0.89939755,0.0,1508.875,2.595425251114648,2.595425251114648,378.21478268154897,1.0
670000,1.2066729,0.20380318,21.74877,14.4378,0.10284013,0.0002900226,0.19667421,0.009667752,0.3169896,0.10097005,0.8989589,0.0,1301.8333333333333,3.719700224988628,3.719700224988628,344.6978598202889,1.0
680000,1.1752235,0.16519758,22.526564,7.1365457,0.109134704,0.00028987147,0.19662383,0.009662721,0.28859344,0.09478285,0.90894645,0.0,1609.0,2.201950349321123,2.201950349321123,348.9491201939721,1.0
690000,1.1127943,0.23171337,21.216698,18.310991,0.10426957,0.00028972302,0.19657435,0.009657777,0.2753044,0.0874279,0.9129249,0.0,1666.0,1.6677168638561852,1.6677168638561852,316.46860477825004,1.0
700000,0.93365043,0.24606536,23.823193,21.626167,0.10208494,0.0002895753,0.19652511,0.009652859,0.31425875,0.10435956,0.9038264,0.0,1112.3,3.233580188173801,3.233580188173801,342.70379563514143,1.0
710000,1.1812626,0.27519703,24.189758,14.015065,0.104194626,0.00028942572,0.19647525,0.009647876,0.31735122,0.10178794,0.89909816,0.0,1212.0,2.845085942119892,2.845085942119892,289.5291100192283,1.0
720000,1.0738904,0.19268076,23.688578,15.1584215,0.10758642,0.0002892717,0.1964239,0.009642746,0.29295054,0.09407479,0.9067056,0.0,1591.0,1.2125334694477108,1.2125334694477108,315.77632650593296,1.0
730000,1.0729951,0.085911326,21.873417,8.166053,0.10654175,0.00028912383,0.1963746,0.009637822,0.26536047,0.08769258,0.9160426,0.0,1665.6666666666667,0.6674835659990398,0.6674835659990398,449.6616353705734,1.0
740000,1.0227727,0.11848895,21.317972,14.809335,0.106279254,0.00028897263,0.19632423,0.009632789,0.2818031,0.09136858,0.91034615,0.0,1240.7777777777778,2.367355700685746,2.367355700685746,329.78788802495626,1.0
750000,0.86610353,0.23150852,20.513142,42.202705,0.108392306,0.00028882455,0.19627482,0.009627857,0.2734294,0.08646863,0.9140661,0.0,1559.0,1.3985336400801316,1.3985336400801316,346.5524483488795,1.0
760000,0.97642666,0.2270838,20.653896,11.99893,0.102993466,0.00028867487,0.19622496,0.009622873,0.2724356,0.08686813,0.9142865,0.0,1366.142857142857,2.180771601269953,2.180771601269953,426.1789271906018,1.0
770000,0.8652315,0.096190155,21.97792,10.075241,0.10613279,0.0002885271,0.19617571,0.009617953,0.2479872,0.08133988,0.9243962,0.0,1625.8333333333333,0.8580835152921887,0.8580835152921887,334.32410551740395,1.0
780000,0.82705814,0.13483965,23.214949,12.010376,0.100919984,0.0002883797,0.19612658,0.009613044,0.24707334,0.080402754,0.9216878,0.0,1665.5,1.0009835878154263,1.0009835878154263,369.9836784079671,1.0
790000,0.9853436,0.16864553,23.706095,10.167082,0.106497064,0.00028823203,0.19607735,0.009608126,0.23958938,0.07689382,0.92203265,0.0,1665.8333333333333,0.6673668957276581,0.6673668957276581,351.78996006088954,1.0
800000,1.1845977,0.10664715,21.791931,7.3743997,0.10158716,0.00028807565,0.19602521,0.009602918,0.24213941,0.07815932,0.921738,0.0,1659.0,1.5012834296406556,1.5012834296406556,347.31732177673854,1.0
810000,0.9501352,0.10875432,20.47963,7.5396566,0.105861,0.0002879196,0.19597319,0.009597721,0.21427006,0.06746148,0.93315727,0.0,1665.5,1.506066966530246,1.506066966530246,305.715285483202,1.0
820000,1.0155315,0.054960173,20.642187,6.963503,0.10827626,0.00028777253,0.19592418,0.009592826,0.24210413,0.07806094,0.92230606,0.0,1601.142857142857,1.1825573690668014,1.1825573690668014,313.83206086858576,1.0
830000,1.131487,0.0378012,19.11962,4.3109875,0.101881035,0.0002876257,0.19587523,0.009587936,0.23414053,0.07878769,0.9270296,0.0,1665.6666666666667,1.0010502460063435,1.0010502460063435,319.60268138023093,1.0
840000,1.1073273,0.1916289,18.943497,7.6134663,0.10929382,0.00028747827,0.19582608,0.009583026,0.24644893,0.08024397,0.9229892,0.0,1412.7142857142858,2.010085931047797,2.010085931047797,282.5724452595626,1.0
850000,1.0576165,0.167123,18.808987,9.94444,0.10290179,0.0002873298,0.1957766,0.009578082,0.24411167,0.07963979,0.9223803,0.0,1340.125,2.321487686247565,2.321487686247565,247.31729548121803,1.0
860000,1.0929799,0.09439856,18.696123,9.983893,0.10538714,0.00028718158,0.19572721,0.009573148,0.2501188,0.08209157,0.9231756,0.0,1240.0,2.2567126738722436,2.2567126738722436,309.4953593215905,1.0
870000,1.1349088,0.19783354,19.815742,21.069178,0.10097066,0.0002870316,0.19567718,0.009568151,0.26588237,0.08382582,0.9163099,0.0,1662.6666666666667,1.836166991677601,1.836166991677601,371.3391711784837,1.0
880000,1.1695733,0.22733659,20.098028,9.194651,0.10269106,0.0002868831,0.19562767,0.009563208,0.23358768,0.07681877,0.9259164,0.0,1321.4285714285713,2.493528839483458,2.493528839483458,298.4835905315621,1.0
890000,1.1462277,0.13887034,17.935074,4.27099,0.10017034,0.00028672622,0.19557542,0.009557983,0.22901359,0.07583285,0.92987454,0.0,1565.25,1.784157295129262,1.784157295129262,294.7903071180252,1.0
900000,1.1665951,0.25487712,17.516077,7.205673,0.10988529,0.00028657133,0.19552375,0.009552824,0.21044864,0.069602504,0.9333489,0.0,1333.3333333333333,1.8864287968525397,1.8864287968525397,219.6071513795427,1.0
910000,1.0892286,0.19759782,17.162544,5.0244427,0.10862686,0.00028642427,0.19547473,0.009547927,0.22362764,0.07327116,0.93130845,0.0,1391.4285714285713,2.7374718517697016,2.7374718517697016,201.80656460606093,1.0
920000,1.1759399,0.21516648,15.781475,5.6935954,0.10591616,0.00028627893,0.19542632,0.009543088,0.22320205,0.07527552,0.93311226,0.0,1226.2222222222222,3.154033601607403,3.154033601607403,198.11968329378092,1.0
930000,1.113536,0.40927416,15.842539,4.174162,0.110285185,0.00028613186,0.19537729,0.00953819,0.20461415,0.0683283,0.93747014,0.0,848.3,3.4918102539260873,3.4918102539260873,122.85137021304108,1.0
940000,1.11021,0.24795115,15.298896,4.257422,0.1120623,0.00028597456,0.19532485,0.009532953,0.20964567,0.06897322,0.9355753,0.0,1260.8333333333333,2.5927402774686925,2.5927402774686925,177.02345839387272,1.0
950000,1.1764741,0.23011768,15.004128,4.9163284,0.10564895,0.00028581743,0.19527248,0.00952772,0.20111993,0.066109136,0.9387293,0.0,1475.6666666666667,3.281966959068086,3.281966959068086,253.83420466290167,1.0
960000,1.1254222,0.38296473,15.0105715,6.3705735,0.10882005,0.00028566833,0.1952228,0.009522756,0.22516619,0.07350028,0.9305416,0.0,934.8181818181819,3.439981994102709,3.439981994102709,142.97317065483233,1.0
970000,1.164154,0.36593178,15.511374,9.132278,0.09819016,0.00028551978,0.19517326,0.0095178075,0.2546137,0.07630434,0.9267807,0.0,1222.3333333333333,3.3722431165099676,3.3722431165099676,249.20936993722404,1.0
980000,1.1443721,0.23652855,14.177148,7.0342326,0.09956449,0.00028537106,0.19512367,0.009512855,0.1975202,0.06453205,0.938328,0.0,1154.0,1.9160001575041354,1.9160001575041354,208.96148383172437,1.0
990000,1.1698836,0.25155276,13.342814,3.4333663,0.10118592,0.00028522286,0.19507426,0.009507921,0.19602932,0.06457965,0.9401263,0.0,1665.6666666666667,1.589267014254195,1.589267014254195,172.22622828321377,1.0
1000000,0.9150561,0.3534857,16.236437,24.461082,0.10621795,0.0002850747,0.19502491,0.009502986,0.2062043,0.06520368,0.93778706,0.0,1058.5,2.2140558327308906,2.2140558327308906,265.65969853558477,1.0
1010000,1.1185441,0.25096145,14.714755,6.7144556,0.110405006,0.00028492685,0.19497561,0.0094980635,0.19501825,0.06284187,0.94095093,0.0,1514.625,2.7170503494271543,2.7170503494271543,195.21605161933257,1.0
1020000,0.9359032,0.24424973,15.128499,5.6269436,0.109613925,0.00028478014,0.19492671,0.009493177,0.18941945,0.061992228,0.9392712,0.0,1660.6666666666667,1.5039670354259822,1.5039670354259822,233.5468194663214,1.0
1030000,0.9907304,0.26930326,14.799324,8.74137,0.10155983,0.00028462498,0.19487502,0.009488013,0.17185795,0.05560592,0.9487769,0.0,1416.625,2.600685962226375,2.600685962226375,249.9586075638155,1.0
1040000,1.0113379,0.24931465,14.249134,8.131712,0.11279174,0.00028446823,0.19482273,0.009482792,0.21314368,0.06250734,0.93994766,0.0,1483.1666666666667,2.238114558991843,2.238114558991843,199.13457741804555,1.0
1050000,1.0616517,0.22400407,13.714546,7.4827642,0.10321836,0.00028431963,0.19477321,0.009477843,0.15724471,0.051169436,0.94921726,0.0,1451.1666666666667,1.796300217548075,1.796300217548075,168.9093755944632,1.0
1060000,0.91112995,0.211425,13.256442,4.8958316,0.1036545,0.00028417062,0.19472355,0.0094728805,0.16725403,0.05640077,0.94933826,0.0,1312.375,2.338287740582018,2.338287740582018,193.4000394420582,1.0
1070000,0.94051474,0.28621212,12.2024,2.9797928,0.09617523,0.00028402108,0.19467369,0.009467901,0.15067464,0.051376164,0.95626515,0.0,1448.0,2.631850260833744,2.631850260833744,187.3991824202967,1.0
1080000,1.0183605,0.26988512,11.935129,4.1370306,0.103862904,0.00028387117,0.19462374,0.009462908,0.16216539,0.053524952,0.9515971,0.0,1407.6666666666667,3.82321681388809,3.82321681388809,170.30762412356367,1.0
1090000,1.0193876,0.14393206,11.948043,3.1415253,0.10315571,0.00028372364,0.19457453,0.009457996,0.16906005,0.05627303,0.9486314,0.0,1403.25,2.0334877503482858,2.0334877503482858,180.86498316488542,1.0
1100000,0.92393416,0.22928217,12.42822,7.291107,0.10489512,0.0002835748,0.19452494,0.00945304,0.16389622,0.053970262,0.95097077,0.0,1407.2857142857142,2.5849430051000257,2.5849430051000257,194.82346916691,1.0
1110000,1.0464137,0.23283988,11.855018,3.33826,0.09788976,0.00028342617,0.19447538,0.0094480915,0.15487856,0.048888393,0.95213073,0.0,1490.4285714285713,2.5352716717596713,2.5352716717596713,168.0365611399923,1.0
1120000,1.074355,0.24987137,10.72244,3.2812428,0.10565812,0.00028327596,0.19442531,0.009443089,0.14913437,0.049339164,0.95621616,0.0,1270.75,2.4883127867651638,2.4883127867651638,158.3408619693564,1.0
1130000,1.0469729,0.24104182,10.699748,6.4792166,0.10178783,0.00028312625,0.19437544,0.009438104,0.15984316,0.049884945,0.952114,0.0,1665.6666666666667,1.3344835045863874,1.3344835045863874,164.61947671656768,1.0
1140000,1.0184935,0.18076412,11.417139,2.9735944,0.10900774,0.00028297538,0.19432515,0.0094330795,0.16198154,0.05247186,0.950187,0.0,1261.5,2.493875298954663,2.493875298954663,166.5307864844799,1.0
1150000,0.9765867,0.24203464,11.618291,6.4974365,0.10673806,0.0002828274,0.1942758,0.00942815,0.15267386,0.04945605,0.95424294,0.0,1650.0,1.3437001972148817,1.3437001972148817,201.19013570148186,1.0
1160000,1.0787832,0.2883168,11.090687,3.8867352,0.10092403,0.00028267934,0.19422643,0.009423222,0.16484883,0.0533123,0.9506584,0.0,1268.142857142857,2.66845734166314,2.66845734166314,157.1625888495307,1.0
1170000,0.94703656,0.2782627,12.8234415,12.177107,0.10127696,0.00028253096,0.19417697,0.00941828,0.17226511,0.054461017,0.9468372,0.0,1489.5714285714287,1.9641002486958834,1.9641002486958834,198.68114518633644,1.0
1180000,0.97470224,0.20859759,12.508934,5.091119,0.10429357,0.00028237613,0.19412538,0.009413125,0.1637949,0.05275336,0.9517932,0.0,1236.25,2.7589628246350912,2.7589628246350912,189.21657232398866,1.0
1190000,1.0163425,0.18589096,11.992597,9.338043,0.103199,0.00028222063,0.19407353,0.009407946,0.25043836,0.07064931,0.9267984,0.0,1354.7142857142858,2.0451431030108194,2.0451431030108194,179.53375251494748,1.0
1200000,1.0058056,0.15542649,12.315892,8.047547,0.10623794,0.0002820749,0.19402498,0.009403093,0.20810452,0.058703456,0.93565774,0.0,1265.5555555555557,2.7969223882278635,2.7969223882278635,209.0953759191713,1.0
1210000,0.93517756,0.3353263,12.096343,2.5796442,0.099106,0.0002819271,0.19397572,0.009398172,0.18306494,0.05826725,0.94497585,0.0,1191.4545454545455,3.3769183856837284,3.3769183856837284,130.26452975594228,1.0
1220000,0.87645674,0.42455468,12.064943,4.335937,0.10598809,0.00028177572,0.19392522,0.009393132,0.21316372,0.061242715,0.9394068,0.0,884.5714285714286,3.6128144238277207,3.6128144238277207,130.75280819859887,1.0
1230000,0.8609787,0.3304284,12.072504,5.020094,0.09836486,0.00028162752,0.19387583,0.009388195,0.18331748,0.05616985,0.94605786,0.0,1064.7777777777778,2.925690204143757,2.925690204143757,163.19333857353777,1.0
1240000,1.0131896,0.40619183,11.644078,4.1554794,0.10318283,0.00028147968,0.19382656,0.009383272,0.17820404,0.05611425,0.9497313,0.0,925.4,3.745970176893752,3.745970176893752,123.43410550021217,1.0
