Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/GAIL Value Estimate,Environment/Episode Length,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Losses/GAIL Loss,Policy/GAIL Policy Estimate,Policy/GAIL Expert Estimate,Losses/Pretraining Loss,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Policy/GAIL Reward,Is Training
220000,1.0949782,1.8228091,1.2361315,24.098467,253.35135135135135,1.6667185,0.39058313,0.00029355567,0.19785188,0.0097854035,0.054853927,0.8937262,1.0639966,0.34671813,0.66276014,0.0,5.62536497922847,5.62536497922847,2.917556084599346,75.45528362840415,1.0
230000,1.1170652,1.6992011,1.2438842,23.765259,290.0625,1.8641316,0.3785436,0.0002932691,0.19775638,0.00977586,0.055580627,0.9082998,0.9899899,0.3390542,0.68611765,0.0,5.296437537137535,5.296437537137535,3.3046055984450504,95.83929461427033,1.0
240000,1.1074314,1.4560561,1.2951125,22.872593,302.64102564102564,1.9101251,0.4094435,0.00029295273,0.19765091,0.009765325,0.05599724,0.87995535,1.0086064,0.3365834,0.68605965,0.0,5.409121271956599,5.409121271956599,3.6533190296454863,96.43005660447207,1.0
250000,0.9480189,1.6352996,1.243293,24.324823,250.81578947368422,1.8488194,0.38922065,0.00029263188,0.19754398,0.009754642,0.0555048,0.8093198,1.0088886,0.33529618,0.6784457,0.0,6.374543484336195,6.374543484336195,2.904190430847498,81.82191877181714,1.0
260000,0.9608593,1.7203113,1.1279916,27.345358,183.12,2.2334034,0.34423393,0.0002923465,0.19744882,0.009745138,0.055173434,0.7839409,1.071472,0.3708417,0.65156627,0.0,6.19719250191486,6.19719250191486,2.1202048737969665,65.95529041687648,1.0
270000,1.0186611,1.8232666,1.0348446,25.787205,190.76666666666668,1.6592517,0.36061582,0.0002920401,0.19734669,0.009734933,0.053485747,0.827508,1.0430795,0.3580761,0.6561859,0.0,6.295848093443999,6.295848093443999,2.0925270467306727,61.496784029183566,1.0
280000,1.0094132,1.9620953,0.9965078,25.733719,211.3953488372093,1.7054157,0.38528103,0.00029173266,0.19724423,0.009724697,0.05140931,0.85984004,1.0156404,0.35240716,0.6646844,0.0,6.543599946991257,6.543599946991257,2.2207865915868594,70.02171590794687,1.0
290000,0.987652,1.8972472,1.037197,25.209702,191.96153846153845,1.7357161,0.39864337,0.0002914553,0.19715175,0.009715461,0.053030252,0.8158642,1.027708,0.35601616,0.65867215,0.0,5.6750850773381964,5.6750850773381964,2.085011494345963,59.78412630491786,1.0
300000,1.0137393,1.9044845,1.0148975,26.346447,159.23809523809524,1.7582718,0.36177048,0.0002911559,0.19705196,0.009705492,0.052191123,0.8393275,1.0510544,0.36627927,0.6493536,0.0,5.753996676799734,5.753996676799734,1.7663490226889242,54.603897729858026,1.0
310000,1.000535,1.874518,0.9740366,22.748322,202.48979591836735,1.813337,0.3596245,0.00029085093,0.1969503,0.009695336,0.051918216,0.77999985,0.9979442,0.34169182,0.66342413,0.0,6.401733311454711,6.401733311454711,2.023756713259454,59.741158635848585,1.0
