Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Is Training
680000,0.43708077,0.4061093,0.99835837,0.023766614,0.09563491,0.00028987744,0.19662581,0.009662917,0.049716175,0.2600895,382.7692307692308,1.973935905055931,1.973935905055931,4.024084819337497,1.0
690000,0.40181157,0.40234724,1.001708,0.013038402,0.104230225,0.00028972924,0.19657642,0.009657983,0.04822323,0.23059256,443.0869565217391,2.6034927724698638,2.6034927724698638,4.366559335071107,1.0
700000,0.40303403,0.35459152,1.0069512,0.019951621,0.09389124,0.0002895802,0.19652675,0.009653021,0.047818605,0.2209492,396.84615384615387,1.6943066627532244,1.6943066627532244,4.102106885910034,1.0
710000,0.39674452,0.24151714,0.9802683,0.021721775,0.09148285,0.0002894326,0.19647753,0.009648105,0.04825106,0.23056981,416.72727272727275,2.1800579878137163,2.1800579878137163,4.049876057583353,1.0
720000,0.3940886,0.3230047,0.9557931,0.017660925,0.100100875,0.0002892743,0.19642477,0.009642834,0.04462041,0.21646523,436.48,2.3624583481966206,2.3624583481966206,4.16007198820201,1.0
730000,0.45171052,0.29101875,0.88306606,0.012207345,0.095094115,0.00028912452,0.19637483,0.009637846,0.042461403,0.25431687,464.23809523809524,1.9185396926034064,1.9185396926034064,4.0064201809111095,1.0
740000,0.44542798,0.30467063,0.90778965,0.010024549,0.10130882,0.00028898162,0.19632721,0.0096330885,0.044310667,0.24782234,490.95,2.510400006361306,2.510400006361306,4.597065100073815,1.0
750000,0.4240267,0.30234987,0.9246065,0.012887287,0.09661424,0.0002888314,0.19627713,0.009628085,0.043831237,0.23921442,425.7083333333333,2.4044267039000986,2.4044267039000986,3.9136746740341186,1.0
760000,0.4135758,0.38510385,0.92148256,0.01134413,0.10067035,0.00028868124,0.19622707,0.009623084,0.044266146,0.2234087,469.2,2.6741499818861483,2.6741499818861483,4.323853199183941,1.0
770000,0.43270484,0.35530382,0.90483916,0.0098281475,0.101488136,0.00028853078,0.19617692,0.009618075,0.04279171,0.24159633,492.40909090909093,3.013121157291938,3.013121157291938,4.409731724045494,1.0
780000,0.41574767,0.4705764,0.8955335,0.011625547,0.09511574,0.0002883744,0.19612482,0.009612867,0.041644685,0.21099736,477.2631578947368,2.753555631472005,2.753555631472005,4.261571556329727,1.0
790000,0.4461104,0.4015684,0.88407445,0.01427034,0.10429729,0.0002882209,0.1960736,0.009607754,0.042082734,0.2432548,484.22727272727275,2.6072173453867435,2.6072173453867435,4.139298012723094,1.0
800000,0.427453,0.32858407,0.888757,0.013602822,0.0966686,0.00028807003,0.19602336,0.00960273,0.04278068,0.23685193,463.42857142857144,2.3481586990611896,2.3481586990611896,4.106960380361194,1.0
810000,0.40156382,0.23138459,0.8801153,0.010395903,0.09142914,0.00028791805,0.19597268,0.00959767,0.043251064,0.2298959,479.77272727272725,2.3223636273151813,2.3223636273151813,4.297306060791016,1.0
820000,0.4312512,0.33998057,0.9299675,0.011425605,0.09408731,0.00028776715,0.1959224,0.009592646,0.04523404,0.2468583,491.8421052631579,2.7380555972663894,2.7380555972663894,4.641278510292371,1.0
830000,0.44018084,0.33828625,0.9515201,0.0146446265,0.09446887,0.0002876163,0.1958721,0.009587623,0.04377499,0.26081395,449.39130434782606,2.342072443145773,2.342072443145773,4.189861061780349,1.0
840000,0.41158244,0.39207873,0.9037061,0.015503908,0.097142726,0.0002874765,0.19582547,0.009582966,0.041731432,0.25094908,463.3,2.287507926779134,2.287507926779134,4.076920925151734,1.0
850000,0.3926486,0.39632168,0.90051436,0.012470566,0.09346844,0.00028733234,0.19577745,0.009578166,0.04434319,0.24031547,466.2173913043478,2.6949709982651733,2.6949709982651733,4.268095743397008,1.0
860000,0.3921646,0.44543698,0.86934155,0.011146791,0.10121257,0.00028718248,0.19572748,0.009573176,0.041324344,0.2276814,480.42105263157896,3.350613955016199,3.350613955016199,4.140658200571411,1.0
870000,0.44432452,0.523393,0.923189,0.016558973,0.092245705,0.00028703304,0.19567768,0.0095682,0.043841776,0.2368047,428.4347826086956,3.0274544563144445,3.0274544563144445,3.9570772742683236,1.0
880000,0.4655741,0.57463074,0.97051334,0.029219415,0.09239935,0.00028687602,0.19562533,0.009562971,0.04691758,0.27240294,364.2903225806452,2.6289791193703422,2.6289791193703422,3.531150672584772,1.0
890000,0.43345776,0.51136756,0.9788434,0.016939647,0.10204803,0.00028672058,0.19557355,0.009557795,0.045601144,0.25178662,406.2173913043478,2.9034637691372116,2.9034637691372116,3.930006748146337,1.0
900000,0.39364147,0.48706824,0.9586939,0.018078096,0.09608266,0.00028657104,0.19552368,0.009552814,0.045920856,0.23953189,449.5,2.6223043213072033,2.6223043213072033,4.25847766775152,1.0
910000,0.36877522,0.48346636,0.9808501,0.020913169,0.08803299,0.00028642168,0.19547388,0.009547842,0.045910876,0.21030515,416.04761904761904,3.3518571550292626,3.3518571550292626,4.035004391556694,1.0
920000,0.3419204,0.4028812,0.97556466,0.017973227,0.096499614,0.00028627366,0.19542454,0.009542913,0.04445088,0.19867006,430.25,2.440639994069934,2.440639994069934,4.021050214767456,1.0
930000,0.33694613,0.40069008,0.9569734,0.015999438,0.09753571,0.0002861263,0.19537544,0.009538006,0.045058183,0.1913112,413.375,2.4312360916907587,2.4312360916907587,3.8709007588525615,1.0
940000,0.36760086,0.3443851,0.94120115,0.015043855,0.10350098,0.0002859791,0.19532636,0.009533103,0.04400042,0.20217752,447.09090909090907,2.8772575828162106,2.8772575828162106,4.130108493972909,1.0
950000,0.376263,0.44391185,0.9199753,0.02883577,0.09505825,0.00028583294,0.19527765,0.009528236,0.044191513,0.21024162,363.60714285714283,2.1730714153797765,2.1730714153797765,3.3542996627012536,1.0
960000,0.38312194,0.33914074,0.92824584,0.014114574,0.09987961,0.00028568297,0.19522765,0.009523242,0.04432861,0.22521877,452.7142857142857,2.4539206299398626,2.4539206299398626,4.190692617779686,1.0
970000,0.41269904,0.39508495,0.95470154,0.013074244,0.09466757,0.00028553198,0.1951773,0.009518214,0.04576163,0.23974259,441.125,2.7055941454094388,2.7055941454094388,4.250885590263035,1.0
980000,0.47415063,0.37178352,0.95837796,0.014432076,0.099533215,0.00028538206,0.19512737,0.009513224,0.04489289,0.2584256,456.55,2.5606825055465814,2.5606825055465814,4.171675911971501,1.0
990000,0.46519205,0.31926268,0.9090215,0.0122124795,0.09765941,0.00028522534,0.19507511,0.009508002,0.04185215,0.2646864,442.52,2.4381944512327514,2.4381944512327514,3.886043901865681,1.0
1000000,0.42159802,0.3773126,0.95202494,0.01926962,0.09496903,0.0002850766,0.19502552,0.00950305,0.0445257,0.25478002,397.2173913043478,2.0904583473068974,2.0904583473068974,3.727315131574869,1.0
1010000,0.4420699,0.35021242,0.93060124,0.017167427,0.09788967,0.00028493194,0.1949773,0.009498232,0.04219149,0.27358353,396.53846153846155,2.2483461880340028,2.2483461880340028,3.5342368876131682,1.0
1020000,0.45384884,0.51711076,0.94664,0.02840845,0.096265025,0.00028477554,0.19492516,0.009493025,0.04509004,0.26941782,323.741935483871,2.565422218913833,2.565422218913833,3.096750705006222,1.0
1030000,0.4739439,0.4770586,0.9049759,0.022690166,0.098471135,0.00028462108,0.19487369,0.00948788,0.043071885,0.28690076,383.36,2.5795128154926577,2.5795128154926577,3.360251187131955,1.0
1040000,0.4424722,0.48741528,0.9108848,0.016503675,0.09207134,0.00028447295,0.19482431,0.009482948,0.043813646,0.26031414,419.36,2.943746657893062,2.943746657893062,3.8792782694101335,1.0
1050000,0.45679402,0.5835634,0.90629417,0.01755225,0.097949736,0.0002843266,0.19477555,0.009478076,0.040675405,0.25923145,383.44444444444446,2.7972178956529556,2.7972178956529556,3.2381653556456933,1.0
1060000,0.45861796,0.54613215,0.8978839,0.02589743,0.09429705,0.0002841802,0.19472672,0.009473199,0.04256425,0.229559,337.0,2.4232183443061235,2.4232183443061235,3.0223647746546516,1.0
1070000,0.43433738,0.49845305,0.94186777,0.023970779,0.09673701,0.00028403068,0.1946769,0.009468222,0.045129593,0.23782836,383.1666666666667,2.6479420512914658,2.6479420512914658,3.6831361683814423,1.0
1080000,0.43305835,0.55177754,0.90725523,0.02425119,0.0974159,0.0002838733,0.19462444,0.00946298,0.041462492,0.24155946,406.84615384615387,3.1546913216373436,3.1546913216373436,3.4923004193438425,1.0
1090000,0.47365406,0.54663235,0.8890623,0.01190086,0.096629545,0.00028372504,0.19457501,0.009458043,0.040083513,0.28009123,441.25,3.4881448506013206,3.4881448506013206,3.688461246697799,1.0
1100000,0.44462118,0.5063956,0.90476704,0.01958003,0.094892606,0.00028358286,0.19452763,0.009453308,0.04600045,0.2575072,389.9583333333333,2.639319980442524,2.639319980442524,3.8174378025531768,1.0
1110000,0.4198341,0.588908,0.9447082,0.013238718,0.094232954,0.00028343068,0.19447687,0.0094482405,0.04429669,0.23067005,416.04,3.684847146195049,3.684847146195049,3.904609868147721,1.0
1120000,0.4050342,0.6211944,0.9386881,0.032324273,0.09277419,0.00028327946,0.19442649,0.009443205,0.04462002,0.20340657,323.8965517241379,2.534977758427461,2.534977758427461,3.084507927671075,1.0
1130000,0.3889162,0.53168225,0.90403616,0.012365978,0.09444911,0.00028313018,0.19437674,0.009438233,0.042871263,0.21052197,453.1666666666667,2.6523623091533133,2.6523623091533133,4.056869328022003,1.0
1140000,0.36932072,0.3604311,0.9080164,0.015083522,0.09641545,0.0002829791,0.19432637,0.009433205,0.043837704,0.18018813,448.76190476190476,2.183872987737968,2.183872987737968,4.26781715523629,1.0
1150000,0.3924091,0.43414322,0.9125837,0.017170968,0.09710684,0.0002828292,0.19427639,0.0094282115,0.04417342,0.20612288,434.6363636363636,2.5059131054516435,2.5059131054516435,3.9669145170761193,1.0
1160000,0.3981542,0.5110745,0.9020013,0.020594083,0.096826404,0.00028267896,0.19422632,0.009423208,0.043037485,0.19412786,392.5925925925926,2.5933333279358015,2.5933333279358015,3.595097264343942,1.0
1170000,0.427051,0.5374221,0.9182509,0.015857901,0.09282895,0.00028253143,0.19417715,0.009418296,0.046402592,0.2170635,397.4230769230769,2.822813328378834,2.822813328378834,3.9083884251117706,1.0
1180000,0.41844448,0.5239013,0.9222934,0.0203818,0.095074944,0.0002823797,0.19412656,0.009413244,0.04266059,0.20828281,413.68,2.6699358471311054,2.6699358471311054,3.7073261697704973,1.0
1190000,0.38266978,0.57879776,0.90247166,0.021109346,0.102150805,0.0002822274,0.1940758,0.009408172,0.042023186,0.17660002,389.82608695652175,2.740394029766321,2.740394029766321,3.474743764847517,1.0
1200000,0.37370482,0.59957355,0.92958426,0.015150894,0.09581689,0.0002820797,0.19402656,0.009403255,0.044363186,0.18198738,450.5652173913044,3.2239305647090077,3.2239305647090077,4.181001060952743,1.0
1210000,0.36339936,0.5196162,0.93857574,0.022163633,0.10630557,0.00028193125,0.19397709,0.00939831,0.044631734,0.18239458,384.15384615384613,2.0198533192276953,2.0198533192276953,3.535717188939452,1.0
1220000,0.34774056,0.52746034,0.91630125,0.017548999,0.09952351,0.00028177426,0.19392478,0.009393083,0.043541152,0.16257234,422.1304347826087,3.204236075049266,3.204236075049266,3.928253201612582,1.0
1230000,0.32739612,0.61074793,0.9134922,0.013450451,0.103367776,0.00028162394,0.19387466,0.009388076,0.042537995,0.16828609,420.125,2.787472163249428,2.787472163249428,3.7039250216136375,1.0
1240000,0.3402847,0.50674367,0.9177165,0.015337252,0.10073397,0.00028148227,0.19382742,0.009383358,0.046064343,0.16236295,407.125,2.619855084820934,2.619855084820934,3.9438898777184277,1.0
1250000,0.3450592,0.47067696,0.9120056,0.020930719,0.10138271,0.00028132612,0.19377537,0.009378159,0.043959867,0.17059067,376.6296296296296,2.61565486303672,2.61565486303672,3.500268525310925,1.0
1260000,0.35382438,0.609257,0.8957327,0.027388649,0.096985266,0.0002811692,0.19372307,0.009372934,0.042764954,0.17688325,341.2068965517241,2.9645517662424465,2.9645517662424465,3.0856924227856357,1.0
1270000,0.33580375,0.6622239,0.8801521,0.020419018,0.099612266,0.00028102112,0.1936737,0.0093680015,0.043393385,0.1847872,385.9259259259259,3.3502948415967135,3.3502948415967135,3.3943451756181626,1.0
1280000,0.3242674,0.5709073,0.90115243,0.016075037,0.09817202,0.00028087373,0.19362457,0.009363095,0.0421974,0.17310064,416.22727272727275,3.1109709418986156,3.1109709418986156,3.697395650912886,1.0
1290000,0.3367249,0.5571433,0.8979242,0.025892666,0.09280878,0.00028072394,0.19357465,0.009358107,0.0450573,0.17810225,345.46875,2.797250000763597,2.797250000763597,3.230270915548317,1.0
1300000,0.36236653,0.45859486,0.8913357,0.014637757,0.10068248,0.00028057524,0.19352509,0.009353155,0.04178417,0.1771229,393.75,2.75088887126185,2.75088887126185,3.4330893317237496,1.0
1310000,0.36969706,0.44947916,0.85368085,0.014603419,0.095659524,0.00028042615,0.19347538,0.009348189,0.03922178,0.17835006,440.90909090909093,2.7425453983755275,2.7425453983755275,3.6167377843098207,1.0
1320000,0.40267006,0.26011202,0.8324187,0.023449102,0.09873906,0.00028027428,0.19342476,0.009343131,0.03871099,0.20754683,376.18518518518516,1.908975340012047,1.908975340012047,3.023671262104202,1.0
1330000,0.41541123,0.4110919,0.84090555,0.011883717,0.094230734,0.0002801257,0.19337521,0.009338185,0.04188384,0.19490941,440.7391304347826,2.9113181710920553,2.9113181710920553,4.027439766309478,1.0
