Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/GAIL Value Estimate,Environment/Episode Length,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Losses/GAIL Loss,Policy/GAIL Policy Estimate,Policy/GAIL Expert Estimate,Losses/Pretraining Loss,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Policy/GAIL Reward,Is Training
280000,0.97053695,4.441557,0.8650153,16.123571,255.2093023255814,2.063882,0.31376204,0.00029587717,0.19862573,0.009862708,0.037205,0.9194437,0.9298626,0.317535,0.69723034,0.0,8.45248413241934,8.45248413241934,1.9849900061497465,72.84795879423618,1.0
290000,0.9996304,4.4707546,0.85142994,16.619041,249.325,1.5746195,0.39125735,0.0002957232,0.19857441,0.009857582,0.03705903,0.9444791,0.9302437,0.32152703,0.6895467,0.0,14.45111710340716,14.45111710340716,1.7896739700692705,60.159922178089616,1.0
300000,1.0179464,4.4916873,0.89896667,14.5321045,281.37142857142857,1.1757476,0.38343477,0.00029556683,0.19852228,0.009852376,0.040404517,0.9733143,0.8853472,0.304349,0.71420354,0.0,17.066726361291813,17.066726361291813,2.3366622015395584,70.97477137341218,1.0
310000,0.9686761,4.7836084,0.87107325,14.751367,262.53846153846155,2.3813248,0.3843251,0.00029540923,0.19846974,0.009847127,0.038651466,0.9085776,0.9195925,0.31253403,0.7019683,0.0,15.502458989806474,15.502458989806474,2.101714426546823,77.63887108340859,1.0
320000,0.913095,4.9332,0.8534107,14.213295,312.60714285714283,1.7655432,0.37418813,0.00029527038,0.19842346,0.009842504,0.038242165,0.8589579,0.87288857,0.29053417,0.7153299,0.0,18.313115208933596,18.313115208933596,2.255850414527231,71.5808802396059,1.0
330000,0.90450674,4.853124,0.86642504,14.59332,295.57894736842104,2.219838,0.39845517,0.00029512684,0.19837561,0.009837722,0.037091054,0.8241951,0.90881574,0.31002873,0.6978184,0.0,11.666798490254829,11.666798490254829,2.2290119898759504,75.92011229806778,1.0
340000,0.91750944,5.058774,0.88887876,14.434395,262.0833333333333,1.3743362,0.37461975,0.00029496787,0.19832264,0.009832429,0.038938906,0.8714445,0.8592119,0.29153308,0.7192243,0.0,18.90288367472287,18.90288367472287,2.2673473345317148,74.8262499280878,1.0
350000,0.8758575,5.0196576,0.83889073,15.638785,302.34285714285716,1.7812668,0.39997864,0.00029481313,0.19827107,0.009827278,0.034817707,0.77507424,0.91771805,0.31309173,0.6999789,0.0,14.828946425252267,14.828946425252267,1.9047517386844028,69.07370607675733,1.0
360000,0.83774805,5.0093923,0.7930055,13.94846,283.34375,1.5163459,0.37545505,0.00029466627,0.19822207,0.009822386,0.035140976,0.79798245,0.82875043,0.27880672,0.7312116,0.0,16.420549421541153,16.420549421541153,2.235114878163703,75.57293857489863,1.0
370000,0.9251067,4.8807697,0.7578647,16.297804,295.4594594594595,2.0203483,0.37203497,0.00029452002,0.19817333,0.009817516,0.036455896,0.83132696,0.8745735,0.30219504,0.71623796,0.0,16.98048629931041,16.98048629931041,2.0409931050879613,77.35009777077607,1.0
380000,0.87602603,5.0519314,0.7595464,16.373243,262.1212121212121,2.4998574,0.37538755,0.00029437075,0.19812357,0.009812545,0.03615063,0.8197832,0.86952484,0.30408388,0.72196597,0.0,15.938886721642982,15.938886721642982,1.979985792974108,71.55629724420999,1.0
390000,0.8597053,4.966471,0.76524925,17.884136,220.86363636363637,1.9102846,0.3465397,0.00029423414,0.19807805,0.009807995,0.03675898,0.8330265,0.9491417,0.33175197,0.69040924,0.0,13.114479898213887,13.114479898213887,1.6319060645565935,63.66133346354089,1.0
400000,0.8443928,5.2529745,0.7668027,14.94064,260.975,1.8131491,0.41579336,0.0002940813,0.1980271,0.009802907,0.0343566,0.80871755,0.85281265,0.29102096,0.7217345,0.0,15.081450819037855,15.081450819037855,1.9626951633021235,65.33303821273148,1.0
410000,0.8676769,5.20977,0.8020147,16.121494,238.9268292682927,2.371166,0.3454966,0.0002939226,0.19797423,0.009797623,0.03677337,0.8326658,0.9094427,0.31822696,0.70254904,0.0,17.84790542150759,17.84790542150759,1.811332609670769,63.40327658255895,1.0
420000,0.82069075,5.270944,0.7957458,15.376198,255.26829268292684,2.0398128,0.37237787,0.00029377034,0.19792344,0.009792551,0.035197936,0.8002442,0.8931826,0.31222782,0.7108166,0.0,14.620436490776065,14.620436490776065,1.6930693935913343,61.81511002626174,1.0
430000,0.8172271,5.13278,0.7832867,15.357853,217.04444444444445,2.9167767,0.41578835,0.00029361932,0.1978731,0.009787523,0.035991203,0.7647756,0.8978648,0.3075541,0.70773154,0.0,14.162682615326379,14.162682615326379,1.6981792288239708,60.68834603103724,1.0
440000,0.7728928,4.9719553,0.82579744,17.201227,217.74418604651163,2.5635219,0.39512044,0.0002934787,0.19782624,0.009782841,0.036782667,0.7420963,0.9303528,0.32484412,0.69735426,0.0,14.638063035575518,14.638063035575518,1.5719980740201815,58.07459436977903,1.0
450000,0.828136,4.9419475,0.85128164,15.323448,255.0,1.994162,0.36552143,0.0002933283,0.19777611,0.009777833,0.036471497,0.74312365,0.8862626,0.2969962,0.70418966,0.0,17.115509354950564,17.115509354950564,2.0084289894194196,66.55026644076172,1.0
460000,0.9274681,5.1037683,0.8475392,14.528575,258.4390243902439,1.9022526,0.39473346,0.0002931727,0.19772421,0.009772649,0.03618837,0.8450573,0.8982161,0.31517875,0.70732087,0.0,13.910930020832701,13.910930020832701,1.9005507864793272,66.07998959815718,1.0
470000,0.8880285,5.43768,0.83388853,15.24752,252.12121212121212,2.0388196,0.3261128,0.00029302985,0.19767663,0.009767893,0.037041124,0.8273547,0.8459016,0.29048467,0.7240129,0.0,19.73886027856191,19.73886027856191,1.8681916038162614,63.717911533227095,1.0
480000,0.8797943,5.1092906,0.80785966,15.293141,233.76,2.3187926,0.4096353,0.00029287572,0.19762522,0.009762761,0.037097756,0.82440895,0.8775558,0.30255592,0.7127206,0.0,16.38983766624911,16.38983766624911,1.7550218605125945,59.61840385463503,1.0
490000,0.88548875,5.453083,0.8016429,14.763536,246.71428571428572,1.6640399,0.3811585,0.00029271256,0.19757086,0.009757328,0.03820828,0.8462051,0.8611175,0.29725638,0.7137579,0.0,18.197460724351306,18.197460724351306,1.7803180657792836,55.8557723618689,1.0
