Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Is Training
10000,1.5724711,-0.063735195,0.43359134,0.017198468,0.10622717,0.00029992178,0.19997393,0.009997396,0.09762094,1.5457078,833.0,-3.1259995443746447,-3.1259995443746447,11.700653910636902,1.0
20000,1.4442395,-0.228211,1.4403787,0.02051094,0.09780991,0.00029977615,0.19992538,0.009992545,0.10993139,1.0103827,832.0,-3.7301996698603035,-3.7301996698603035,19.325743633508683,1.0
30000,1.2765107,-0.2717684,2.006813,0.008453119,0.09861996,0.0002996306,0.19987689,0.009987697,0.10189982,0.67824227,832.0,-2.062599673308432,-2.062599673308432,19.512449777126314,1.0
40000,1.2661432,-0.273548,2.1794972,0.013208151,0.097540885,0.00029947484,0.19982496,0.009982511,0.10400592,0.6670855,833.0,-1.6199998056516052,-1.6199998056516052,18.17270188331604,1.0
50000,1.1863545,-0.35670796,2.258209,0.015577056,0.096731015,0.00029931872,0.19977292,0.009977314,0.09780913,0.69591844,832.0,-3.1451786423690224,-3.1451786423690224,18.57565564858286,1.0
60000,1.2365234,-0.3708017,1.9889991,0.010248606,0.100021966,0.00029917178,0.19972393,0.009972421,0.07864647,0.79964906,833.0,-2.3835997379977596,-2.3835997379977596,14.331399803811854,1.0
70000,1.1404401,-0.32370543,2.087976,0.01795964,0.10188313,0.00029902664,0.19967553,0.009967586,0.092902854,0.66470164,781.8181818181819,-2.0215087993578478,-2.0215087993578478,16.17337829958309,1.0
80000,1.1055878,-0.11281941,1.8053896,0.013198315,0.102043554,0.0002988805,0.19962683,0.009962721,0.07640633,0.76623225,790.1818181818181,0.1772185154259205,0.1772185154259205,12.388568796894766,1.0
90000,0.97977436,-0.016565293,1.7113492,0.011490041,0.091946006,0.00029872876,0.19957626,0.009957667,0.07449575,0.61167645,718.2857142857143,-0.3555074011763701,-0.3555074011763701,13.18520392706761,1.0
100000,0.85912436,0.005520883,1.7147431,0.008785206,0.09774363,0.00029857818,0.19952609,0.009952653,0.07757917,0.47825113,803.5333333333333,0.04912532403250225,0.04912532403250225,11.949490306898952,1.0
110000,0.85670835,0.059221346,1.5986614,0.015715823,0.1035146,0.0002984243,0.19947477,0.009947529,0.07136084,0.5378379,561.1176470588235,1.253470810020671,1.253470810020671,8.544747103224783,1.0
120000,0.90157205,0.13181615,1.5184581,0.012523755,0.09744142,0.00029827532,0.1994251,0.009942567,0.0668051,0.5158264,663.5,0.9850430760000434,0.9850430760000434,9.826819669987474,1.0
130000,0.851994,0.3361987,1.3402503,0.019470204,0.098623864,0.00029813254,0.19937752,0.009937812,0.059352238,0.51948154,501.8095238095238,2.4280193000810133,2.4280193000810133,6.331387299866903,1.0
