Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Policy/GAIL Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Losses/GAIL Loss,Policy/GAIL Policy Estimate,Policy/GAIL Expert Estimate,Losses/Pretraining Loss,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/GAIL Reward,Is Training
510000,0.11990168,-0.19395164,11.756805,10.526707,0.105750486,0.0002924278,0.19747595,0.009747846,0.4129611,0.13638087,0.8682425,0.0,499.0,-1.3036982816244875,-1.3036982816244875,90.56053930041537,1.0
520000,0.06799409,-0.14802302,10.845639,7.4983273,0.09720657,0.00029227594,0.1974253,0.009742788,0.3593503,0.11415247,0.8874573,0.0,499.0,-0.5962631940645607,-0.5962631940645607,86.88326704423696,1.0
530000,0.09000653,-0.16399118,9.166803,3.9327638,0.1023334,0.00029212408,0.19737469,0.009737732,0.33800006,0.108650714,0.89418674,0.0,499.0,-0.6860793887504509,-0.6860793887504509,69.98328690405333,1.0
540000,0.21587633,-0.21495743,9.59956,3.4318542,0.10031249,0.00029197262,0.19732422,0.00973269,0.3518514,0.13196632,0.89986134,0.0,484.0,-0.5572498276829719,-0.5572498276829719,63.74039272055963,1.0
550000,0.23447849,-0.17219369,9.611517,3.3533154,0.09309154,0.00029182108,0.19727369,0.009727642,0.3759228,0.13577431,0.8872507,0.0,499.0,-0.8633832710795104,-0.8633832710795104,59.16173936335472,1.0
560000,0.13824987,-0.1577626,8.324802,7.506305,0.10317762,0.00029166922,0.19722307,0.009722583,0.32617307,0.11047019,0.8999779,0.0,499.0,-0.6459499904885888,-0.6459499904885888,75.91933708448235,1.0
570000,0.13662565,-0.13471547,6.9003663,2.5674288,0.099984236,0.00029152576,0.19717525,0.009717806,0.31474382,0.107844904,0.9032986,0.0,499.0,-0.6568833900615573,-0.6568833900615573,55.86089480013136,1.0
580000,0.22453018,-0.06316194,8.289698,5.188378,0.09462226,0.0002913823,0.19712745,0.00971303,0.3499938,0.12044161,0.8938653,0.0,499.0,-0.12594999140128493,-0.12594999140128493,72.23207672889234,1.0
590000,0.28051493,0.030849488,8.637401,3.9915304,0.09365048,0.00029123042,0.1970768,0.009707972,0.38030848,0.1381745,0.8849538,0.0,481.3181818181818,0.5537878804078157,0.5537878804078157,74.01281885199502,1.0
600000,0.33970755,0.1038235,10.649159,7.429536,0.09720518,0.00029107867,0.19702622,0.009702918,0.42827713,0.15163271,0.8698036,0.0,425.7391304347826,0.04415942760913268,0.04415942760913268,61.17402835114626,1.0
610000,0.33885282,0.00014315186,8.809062,4.526951,0.10222188,0.00029092783,0.19697595,0.0096978955,0.38584626,0.13496009,0.8823909,0.0,457.04761904761904,0.236222239233376,0.236222239233376,71.94754612709713,1.0
620000,0.3975768,0.08051641,9.151404,5.3932877,0.09811241,0.0002907763,0.19692545,0.00969285,0.42841744,0.15142058,0.87257934,0.0,497.14285714285717,0.42360320323634715,0.42360320323634715,75.75244169817528,1.0
630000,0.41458625,0.00512649,8.664792,4.742063,0.092477605,0.00029062244,0.19687416,0.009687725,0.4369901,0.15190373,0.8618927,0.0,499.0,-0.18301752464551674,-0.18301752464551674,82.13968969646253,1.0
640000,0.3800282,-0.094164684,8.335649,16.224411,0.096447304,0.00029047683,0.19682562,0.009682878,0.45543772,0.15047088,0.85484266,0.0,499.0,-0.8697301617690495,-0.8697301617690495,104.1394593519203,1.0
650000,0.37942842,-0.29059446,8.375988,6.3089123,0.10321912,0.00029033225,0.1967774,0.009678062,0.4475943,0.15136243,0.8539447,0.0,499.0,-1.801438596099615,-1.801438596099615,81.47231766077427,1.0
660000,0.3504538,-0.10980081,8.917206,8.312225,0.0989579,0.00029018105,0.19672702,0.009673027,0.4328106,0.14585036,0.85975933,0.0,484.3333333333333,-0.27360317614373,-0.27360317614373,87.32403096209674,1.0
670000,0.3184529,-0.05620392,8.942596,5.659849,0.103045,0.00029002997,0.19667667,0.009667996,0.43873832,0.14571999,0.857775,0.0,450.0,-0.15345453132282605,-0.15345453132282605,71.07166610966141,1.0
680000,0.25451934,-0.2402717,9.545286,11.960505,0.096322894,0.00028987875,0.19662626,0.0096629625,0.4277464,0.14202318,0.8644472,0.0,480.3333333333333,-1.9498729301350457,-1.9498729301350457,89.21513194977524,1.0
690000,0.25449502,-0.22520503,8.905908,6.283945,0.10179118,0.00028972432,0.19657476,0.009657819,0.40682128,0.13388504,0.8667889,0.0,499.0,-0.9508412833369914,-0.9508412833369914,103.69884766700807,1.0
700000,0.30154637,-0.3337996,11.4072,5.1343427,0.108171664,0.00028957753,0.19652584,0.009652931,0.3970742,0.13535951,0.8706734,0.0,499.0,-1.8097719123685045,-1.8097719123685045,95.74831121946488,1.0
710000,0.1710147,-0.24238591,8.482097,8.493269,0.09230141,0.0002894301,0.19647671,0.009648022,0.38246858,0.127579,0.8797362,0.0,499.0,-1.23084130980784,-1.23084130980784,86.00749484300435,1.0
720000,0.20201948,-0.15962133,12.181814,15.769433,0.10039426,0.000289276,0.19642535,0.009642892,0.42954755,0.14310533,0.8641169,0.0,499.0,-0.7839824997967011,-0.7839824997967011,120.99771913163761,1.0
730000,0.15330216,-0.16970406,9.853783,19.95946,0.09575507,0.0002891227,0.19637422,0.009637784,0.3637717,0.11350114,0.88192344,0.0,495.85714285714283,-0.5367302298545837,-0.5367302298545837,105.01482371099148,1.0
740000,0.20731387,-0.12809458,11.404519,7.950787,0.09475732,0.00028897595,0.1963253,0.0096328985,0.38652146,0.12806927,0.87697107,0.0,499.0,-0.42331584366528613,-0.42331584366528613,97.57390031169787,1.0
750000,0.24463789,-0.15191819,8.617189,10.903697,0.09246557,0.00028882906,0.19627637,0.009628006,0.38820526,0.12827358,0.87875855,0.0,499.0,-0.48779365455820445,-0.48779365455820445,105.07763936425222,1.0
760000,0.3499243,-0.14102174,10.0692005,10.962536,0.09722119,0.00028867496,0.19622499,0.009622875,0.41374633,0.14155532,0.8713374,0.0,499.0,-0.6022631700493788,-0.6022631700493788,99.9026615871364,1.0
770000,0.4123675,-0.19498113,9.196848,6.1631756,0.09814528,0.0002885203,0.19617344,0.009617725,0.40051612,0.13671935,0.8713005,0.0,482.1904761904762,-0.990857180030573,-0.990857180030573,80.46030387742039,1.0
780000,0.36507246,-0.16872737,9.580864,7.49895,0.100995064,0.00028837443,0.19612482,0.009612868,0.4303357,0.13317513,0.8577177,0.0,499.0,-0.828666708432138,-0.828666708432138,103.64795689584862,1.0
790000,0.36898622,-0.11829804,9.32468,9.033922,0.09453122,0.00028823141,0.19607714,0.009608104,0.44175708,0.14419575,0.85954905,0.0,483.3809523809524,-0.6651587466753665,-0.6651587466753665,104.48877970099461,1.0
800000,0.32977495,-0.18226239,9.650299,8.768565,0.09798767,0.0002880782,0.19602607,0.009603005,0.42052674,0.1365742,0.8621926,0.0,499.0,-0.9976316459084812,-0.9976316459084812,94.99026269439995,1.0
810000,0.37182269,-0.20804608,8.553467,4.5016828,0.097076386,0.00028792385,0.19597462,0.009597864,0.3793247,0.12404385,0.8751556,0.0,487.76190476190476,-1.3451333552598954,-1.3451333552598954,80.21790792929114,1.0
820000,0.4772804,-0.22372039,9.356379,4.1689587,0.10681903,0.00028776986,0.19592328,0.009592736,0.43387496,0.1501903,0.860297,0.0,498.05,-0.9144603098254829,-0.9144603098254829,94.55789030560675,1.0
830000,0.41243726,-0.15096585,8.467556,5.227809,0.10653116,0.00028762582,0.19587527,0.00958794,0.38253906,0.13223295,0.8807498,0.0,481.35,-0.5908500110264867,-0.5908500110264867,67.93182519003923,1.0
840000,0.41406807,-0.14107944,8.653992,4.9569936,0.09923881,0.00028748205,0.19582736,0.009583154,0.38440242,0.13220073,0.8812992,0.0,494.0952380952381,-0.3183968907133454,-0.3183968907133454,94.12424804092741,1.0
850000,0.30195403,-0.066346966,10.1322365,11.075064,0.10191409,0.00028732495,0.19577497,0.009577921,0.40545416,0.13094547,0.87148273,0.0,411.9583333333333,-0.07411114444645743,-0.07411114444645743,77.46575510872701,1.0
860000,0.23678604,-0.07839477,8.896937,6.5164433,0.09385351,0.0002871757,0.19572523,0.00957295,0.33647424,0.10832261,0.89330614,0.0,477.85714285714283,-0.18631751143506595,-0.18631751143506595,84.41694282287227,1.0
870000,0.44188297,-0.04119813,10.805159,5.997464,0.09834481,0.00028702547,0.19567516,0.009567948,0.41341892,0.14191328,0.8733349,0.0,455.30434782608694,0.13894198854129924,0.13894198854129924,82.34902624722287,1.0
880000,0.29113236,-0.08412854,11.605113,20.383188,0.10374053,0.00028687413,0.19562471,0.009562908,0.40969312,0.1300248,0.87340844,0.0,499.0,-0.7127368201158548,-0.7127368201158548,93.22388882227526,1.0
890000,0.2767767,-0.1320625,9.584787,8.430684,0.096118025,0.0002867307,0.19557689,0.009558132,0.36223924,0.11532712,0.8834835,0.0,499.0,-0.4943492828114402,-0.4943492828114402,110.65597951943086,1.0
900000,0.22575457,-0.11489894,11.001508,8.569282,0.09644339,0.00028657884,0.19552629,0.009553075,0.36756346,0.11785208,0.8802794,0.0,490.1,-0.37125008325092496,-0.37125008325092496,92.42995033243247,1.0
910000,0.24737029,-0.19581206,10.22277,7.268717,0.09817225,0.00028642765,0.19547588,0.009548039,0.3682377,0.11682049,0.87983483,0.0,455.8636363636364,-1.1198788060891358,-1.1198788060891358,95.31154117508781,1.0
920000,0.23681599,-0.18267317,13.229103,9.179937,0.10239533,0.00028627724,0.19542575,0.00954303,0.41911733,0.13912596,0.8721767,0.0,465.9047619047619,-0.373492117084208,-0.373492117084208,96.6411137851843,1.0
930000,0.38113445,-0.08193935,12.34391,5.598732,0.09803426,0.00028612878,0.19537626,0.009538088,0.44663846,0.1484232,0.8566101,0.0,421.0833333333333,-0.4687222636324198,-0.4687222636324198,84.91414291286758,1.0
940000,0.38962686,-0.17595686,10.757746,9.134515,0.0977799,0.0002859776,0.19532585,0.009533051,0.45921633,0.15615396,0.8555024,0.0,482.2,-0.8799474151118806,-0.8799474151118806,90.95437111678002,1.0
950000,0.40758082,-0.19962814,10.973641,7.289178,0.09197281,0.00028582689,0.1952756,0.009528034,0.45525184,0.15384379,0.8554332,0.0,423.875,-0.7302800460159778,-0.7302800460159778,79.64723541771467,1.0
960000,0.29715282,-0.13540062,11.3388195,5.836913,0.09688017,0.00028567627,0.19522542,0.009523017,0.4205449,0.13988185,0.87184435,0.0,434.4166666666667,-0.2818406176469896,-0.2818406176469896,78.71259638412148,1.0
970000,0.39649007,-0.009941642,11.667554,9.268328,0.098484024,0.0002855265,0.19517551,0.009518033,0.4695805,0.1522416,0.8519972,0.0,438.6818181818182,0.1843913040407326,0.1843913040407326,96.9695889022541,1.0
980000,0.385046,-0.039887253,11.610373,9.197689,0.099829495,0.0002853765,0.1951255,0.009513036,0.4225634,0.14527434,0.87044287,0.0,465.0,-0.046492120871941246,-0.046492120871941246,93.31615149614387,1.0
990000,0.41152772,-0.030842446,12.178455,7.013806,0.10255701,0.00028522644,0.19507548,0.00950804,0.39870214,0.13366878,0.8751116,0.0,401.0,0.09367994517087937,0.09367994517087937,72.58214806646681,1.0
1000000,0.4429715,-0.0033399756,11.40492,3.7905116,0.09661891,0.00028507493,0.19502498,0.009502994,0.43718898,0.14739835,0.8626303,0.0,487.4761904761905,-0.4302381466009787,-0.4302381466009787,91.22906422230223,1.0
1010000,0.40477973,-0.061392084,9.6879,7.2281146,0.094054,0.0002849231,0.19497436,0.009497937,0.3779124,0.12560819,0.87986815,0.0,499.0,-0.45543862614584596,-0.45543862614584596,87.79548403843717,1.0
1020000,0.56266326,-0.09838053,10.728164,7.4939737,0.10846705,0.00028477205,0.19492404,0.009492909,0.42789972,0.14461553,0.8692235,0.0,476.6818181818182,-0.393651543693109,-0.393651543693109,86.7876717376139,1.0
1030000,0.69704896,-0.12691225,10.471238,8.06625,0.09816358,0.00028461916,0.19487303,0.009487817,0.42767447,0.1448972,0.86562866,0.0,486.2,-0.01936672059819102,-0.01936672059819102,89.68235213222506,1.0
1040000,0.69841397,-0.057308298,10.2702875,4.3014946,0.09291395,0.00028446742,0.19482248,0.009482765,0.40495372,0.13790445,0.8733178,0.0,467.1818181818182,0.2847120753404769,0.2847120753404769,81.38989272618363,1.0
1050000,0.72789454,0.08346848,12.279272,8.2503,0.09617999,0.000284318,0.19477266,0.009477789,0.4929792,0.16982782,0.84713143,0.0,433.7916666666667,0.7621304162008606,0.7621304162008606,94.00483043699714,1.0
1060000,0.66257113,0.05977539,12.291047,11.272862,0.09966195,0.000284173,0.19472434,0.009472961,0.43913653,0.1476088,0.8648921,0.0,480.0,0.07693327693268656,0.07693327693268656,85.69890526763666,1.0
1070000,0.73355,0.09068844,13.200902,16.336395,0.0994924,0.00028402684,0.19467562,0.0094680935,0.47088724,0.15665865,0.8532108,0.0,390.3076923076923,-0.046066665053367616,-0.046066665053367616,108.6874717885896,1.0
1080000,0.7228537,0.042542625,10.902506,9.81961,0.1023854,0.00028387812,0.19462602,0.00946314,0.46686977,0.16012914,0.85687995,0.0,432.3181818181818,0.40230301886119624,0.40230301886119624,77.37704256726812,1.0
1090000,0.6985497,0.025772769,9.300308,6.680579,0.094891064,0.00028373033,0.19457677,0.009458218,0.4173095,0.1378179,0.86999357,0.0,452.0,0.29002893756589165,0.29002893756589165,87.46967743080319,1.0
1100000,0.75228703,0.09442168,10.0234375,7.5733013,0.09954419,0.00028357978,0.19452658,0.009453205,0.48265266,0.16524744,0.84949356,0.0,401.04,0.720269179992521,0.720269179992521,74.88131921461343,1.0
1110000,0.7348639,0.07669673,9.298382,5.61497,0.09896354,0.00028342893,0.19447632,0.009448182,0.42193896,0.1431139,0.8681243,0.0,430.0416666666667,0.3336249648127705,0.3336249648127705,70.81532142483532,1.0
1120000,0.590336,0.07932936,8.9420185,7.5366983,0.10046208,0.00028328135,0.1944271,0.009443267,0.4178638,0.13602367,0.8648798,0.0,395.0833333333333,0.3446805637795478,0.3446805637795478,74.95137924135155,1.0
1130000,0.58472544,0.0061724405,10.74152,22.096834,0.10557737,0.00028312491,0.19437495,0.009438058,0.39704603,0.12568328,0.8708213,0.0,427.1666666666667,-0.5435833516530693,-0.5435833516530693,82.11400893128797,1.0
1140000,0.5339569,-0.008722981,12.199101,15.96582,0.10051277,0.00028296883,0.19432296,0.009432862,0.4508573,0.14414157,0.8553852,0.0,450.90909090909093,-0.4476060751317577,-0.4476060751317577,110.05274542872381,1.0
1150000,0.2571492,-0.073928975,9.859645,11.582011,0.09910737,0.00028281778,0.1942726,0.0094278315,0.37345946,0.11321489,0.8776953,0.0,478.3,-0.6134500889107585,-0.6134500889107585,111.54589715999744,1.0
1160000,0.36893052,-0.104510404,9.428402,4.2616253,0.09907003,0.00028267462,0.1942249,0.009423064,0.33320335,0.10681112,0.8900283,0.0,449.3478260869565,-0.8412464188168878,-0.8412464188168878,66.65153315534427,1.0
1170000,0.4883938,-0.097597286,11.779738,14.087541,0.101887494,0.00028253222,0.19417742,0.009418323,0.439963,0.14428666,0.86078686,0.0,436.3333333333333,-0.5634444565290496,-0.5634444565290496,105.12601438806489,1.0
1180000,0.43523955,-0.11905499,10.568748,7.3799524,0.102800556,0.00028238038,0.19412678,0.009413266,0.40349,0.13958982,0.8741905,0.0,394.2857142857143,-0.544190524412053,-0.544190524412053,81.50802244473553,1.0
1190000,0.4574649,-0.13796553,9.682711,5.7258625,0.095876746,0.0002822302,0.19407673,0.009408266,0.37587416,0.1289295,0.8819128,0.0,433.30434782608694,-0.27797101600014645,-0.27797101600014645,59.00972473582401,1.0
1200000,0.3731192,-0.1450511,9.070688,5.047287,0.098679416,0.00028207904,0.19402632,0.009403232,0.38749534,0.13207911,0.8779668,0.0,419.1666666666667,-0.5283333905196438,-0.5283333905196438,76.48702554964808,1.0
